date,city_name_date,temp_date,temp_min_date,temp_max_date
1998-08-21,Huwei,28.75,25.37,32.97
1998-08-22,Huwei,28.76,24.76,33.87
1998-08-23,Huwei,28.15,23.63,33.97
1998-08-24,Huwei,27.93,23.85,32.97
1998-08-25,Huwei,27.68,22.81,33.37
1998-08-26,Huwei,27.83,23.28,33.07
1998-08-27,Huwei,27.97,22.35,32.77
1998-08-28,Huwei,27.44,22.97,32.97
1998-08-29,Huwei,26.94,23.17,31.37
1998-08-30,Huwei,26.52,23.18,30.97
1998-08-31,Huwei,26.62,23.09,30.01
1998-09-01,Huwei,26.46,23.13,31.97
1998-09-02,Huwei,26.49,21.8,31.47
1998-09-03,Huwei,27.24,23.39,32.97
1998-09-04,Huwei,27.22,23.32,31.67
1998-09-05,Huwei,26.97,22.79,33.07
1998-09-06,Huwei,26.68,22.65,31.27
1998-09-07,Huwei,25.93,22.08,30.97
1998-09-08,Huwei,25.98,21.34,31.97
1998-09-09,Huwei,26.54,22.25,31.97
1998-09-10,Huwei,26.18,23.43,31.97
1998-09-11,Huwei,27.24,24.7,32.27
1998-09-12,Huwei,26.51,23.9,29.97
1998-09-13,Huwei,27.61,23.85,33.87
1998-09-14,Huwei,27.85,23.82,32.97
1998-09-15,Huwei,27.79,24.69,32.97
1998-09-16,Huwei,27.34,23.07,32.97
1998-09-17,Huwei,27.1,23.56,31.97
1998-09-18,Huwei,25.92,21.93,30.97
1998-09-19,Huwei,25.44,21.86,29.37
1998-09-20,Huwei,24.62,18.35,31.97
1998-09-21,Huwei,25.3,19.88,30.57
1998-09-22,Huwei,25.29,19.64,31.07
1998-09-23,Huwei,26.08,21.24,30.97
1998-09-24,Huwei,26.16,21.71,31.97
1998-09-25,Huwei,26.09,21.37,32.17
1998-09-26,Huwei,25.87,21.64,30.97
1998-09-27,Huwei,26.67,22.83,31.37
1998-09-28,Huwei,25.99,23.39,29.27
1998-09-29,Huwei,25.4,22.9,29.51
1998-09-30,Huwei,25.41,19.93,31.07
1998-10-01,Huwei,24.05,17.09,31.97
1998-10-02,Huwei,25.01,19.4,31.37
1998-10-03,Huwei,25.56,20.67,31.07
1998-10-04,Huwei,25.6,22.97,31.31
1998-10-05,Huwei,25.83,22.2,31.97
1998-10-06,Huwei,26.0,22.43,32.37
1998-10-07,Huwei,26.6,23.18,31.67
1998-10-08,Huwei,26.51,22.36,32.97
1998-10-09,Huwei,25.67,20.85,32.97
1998-10-10,Huwei,25.92,21.49,32.47
1998-10-11,Huwei,26.19,21.66,34.27
1998-10-12,Huwei,26.55,22.14,32.97
1998-10-13,Huwei,26.78,22.75,33.27
1998-10-14,Huwei,26.34,22.97,31.97
1998-10-15,Huwei,25.77,23.9,31.39
1998-10-16,Huwei,24.07,20.84,29.41
1998-10-17,Huwei,23.14,17.96,29.27
1998-10-18,Huwei,22.81,18.38,29.37
1998-10-19,Huwei,22.97,18.47,29.97
1998-10-20,Huwei,22.89,19.06,29.97
1998-10-21,Huwei,22.68,17.97,28.01
1998-10-22,Huwei,23.06,19.87,29.37
1998-10-23,Huwei,23.67,18.97,30.91
1998-10-24,Huwei,24.36,20.97,26.97
1998-10-25,Huwei,23.87,21.93,32.77
1998-10-26,Huwei,23.97,21.54,29.89
1998-10-27,Huwei,24.67,22.65,29.21
1998-10-28,Huwei,24.86,20.1,30.97
1998-10-29,Huwei,23.74,18.86,30.97
1998-10-30,Huwei,23.97,18.61,30.81
1998-10-31,Huwei,23.98,17.84,32.27
1998-11-01,Huwei,23.81,18.06,30.97
1998-11-02,Huwei,22.88,17.89,28.97
1998-11-03,Huwei,23.17,18.78,29.11
1998-11-04,Huwei,24.63,20.92,29.97
1998-11-05,Huwei,24.15,20.68,29.87
1998-11-06,Huwei,22.99,19.97,28.01
1998-11-07,Huwei,22.37,17.85,29.07
1998-11-08,Huwei,22.18,17.67,28.97
1998-11-09,Huwei,22.7,18.65,28.27
1998-11-10,Huwei,20.94,15.15,28.97
1998-11-11,Huwei,20.91,15.57,28.07
1998-11-12,Huwei,20.4,14.37,27.77
1998-11-13,Huwei,21.55,15.97,27.97
1998-11-14,Huwei,22.36,17.78,29.01
1998-11-15,Huwei,24.45,18.97,31.57
1998-11-16,Huwei,24.33,20.94,31.97
1998-11-17,Huwei,24.09,20.27,28.41
1998-11-18,Huwei,21.9,19.12,26.81
1998-11-19,Huwei,22.35,18.64,28.01
1998-11-20,Huwei,22.16,17.94,27.51
1998-11-21,Huwei,22.1,18.81,28.41
1998-11-22,Huwei,22.1,19.14,28.81
1998-11-23,Huwei,21.65,18.17,27.71
1998-11-24,Huwei,22.15,18.13,28.01
1998-11-25,Huwei,22.42,18.75,28.51
1998-11-26,Huwei,23.03,20.05,28.21
1998-11-27,Huwei,23.44,20.82,28.41
1998-11-28,Huwei,22.25,19.86,28.01
1998-11-29,Huwei,22.29,19.03,27.77
1998-11-30,Huwei,23.54,19.48,29.11
1998-12-01,Huwei,23.54,19.75,29.51
1998-12-02,Huwei,23.24,19.36,28.81
1998-12-03,Huwei,21.0,17.42,27.71
1998-12-04,Huwei,20.0,16.04,26.41
1998-12-05,Huwei,20.98,17.06,25.78
1998-12-06,Huwei,20.05,15.69,24.98
1998-12-07,Huwei,19.71,15.6,24.58
1998-12-08,Huwei,18.07,14.23,23.71
1998-12-09,Huwei,17.46,12.35,23.19
1998-12-10,Huwei,17.68,12.88,22.52
1998-12-11,Huwei,17.84,14.38,23.71
1998-12-12,Huwei,18.24,12.97,26.81
1998-12-13,Huwei,19.48,16.17,26.31
1998-12-14,Huwei,18.84,16.73,26.91
1998-12-15,Huwei,17.81,12.97,25.31
1998-12-16,Huwei,19.1,15.75,25.71
1998-12-17,Huwei,19.76,14.97,28.07
1998-12-18,Huwei,20.7,16.87,26.97
1998-12-19,Huwei,21.77,19.25,28.01
1998-12-20,Huwei,21.19,19.17,28.01
1998-12-21,Huwei,20.9,19.51,27.91
1998-12-22,Huwei,21.46,18.97,27.71
1998-12-23,Huwei,20.99,18.97,28.31
1998-12-24,Huwei,19.01,16.97,25.81
1998-12-25,Huwei,18.86,13.97,23.97
1998-12-26,Huwei,18.29,12.97,24.07
1998-12-27,Huwei,18.61,12.97,24.97
1998-12-28,Huwei,18.37,12.97,24.97
1998-12-29,Huwei,18.7,13.97,23.97
1998-12-30,Huwei,18.09,12.92,24.97
1998-12-31,Huwei,18.83,14.64,23.57
1999-01-01,Huwei,17.51,12.97,22.97
1999-01-02,Huwei,17.18,11.97,23.97
1999-01-03,Huwei,16.75,12.18,20.51
1999-01-04,Huwei,17.58,13.97,21.19
1999-01-05,Huwei,17.28,12.72,23.67
1999-01-06,Huwei,16.74,11.15,22.97
1999-01-07,Huwei,16.85,12.97,20.27
1999-01-08,Huwei,14.84,11.94,18.55
1999-01-09,Huwei,14.8,11.47,19.35
1999-01-10,Huwei,15.53,11.73,20.2
1999-01-11,Huwei,16.23,12.33,22.17
1999-01-12,Huwei,15.61,12.97,18.97
1999-01-13,Huwei,16.35,12.97,21.56
1999-01-14,Huwei,17.36,13.97,21.97
1999-01-15,Huwei,14.52,11.97,17.2
1999-01-16,Huwei,13.57,10.97,17.12
1999-01-17,Huwei,15.26,13.24,18.46
1999-01-18,Huwei,16.95,13.97,20.97
1999-01-19,Huwei,18.23,15.15,27.97
1999-01-20,Huwei,18.61,15.57,21.36
1999-01-21,Huwei,17.77,14.56,24.97
1999-01-22,Huwei,18.63,16.42,22.47
1999-01-23,Huwei,18.86,15.09,23.73
1999-01-24,Huwei,20.21,16.64,24.24
1999-01-25,Huwei,20.25,17.59,24.08
1999-01-26,Huwei,18.34,13.01,27.97
1999-01-27,Huwei,18.69,13.24,25.97
1999-01-28,Huwei,18.82,14.08,23.97
1999-01-29,Huwei,18.26,13.59,23.87
1999-01-30,Huwei,18.0,13.95,24.97
1999-01-31,Huwei,18.9,14.01,24.97
1999-02-01,Huwei,20.18,14.22,29.97
1999-02-02,Huwei,18.88,15.22,27.07
1999-02-03,Huwei,14.2,9.58,17.97
1999-02-04,Huwei,11.71,6.67,17.97
1999-02-05,Huwei,12.3,5.97,20.97
1999-02-06,Huwei,14.59,7.97,22.17
1999-02-07,Huwei,16.5,10.97,24.17
1999-02-08,Huwei,17.14,10.97,23.97
1999-02-09,Huwei,17.28,11.4,24.97
1999-02-10,Huwei,18.78,13.97,24.56
1999-02-11,Huwei,19.05,13.15,26.97
1999-02-12,Huwei,17.61,11.97,20.97
1999-02-13,Huwei,15.41,10.97,22.97
1999-02-14,Huwei,16.56,12.27,23.97
1999-02-15,Huwei,18.18,13.87,25.57
1999-02-16,Huwei,17.84,12.8,24.97
1999-02-17,Huwei,17.54,11.42,25.97
1999-02-18,Huwei,20.0,15.77,27.97
1999-02-19,Huwei,16.46,12.51,23.17
1999-02-20,Huwei,13.63,9.97,17.37
1999-02-21,Huwei,14.8,10.67,19.97
1999-02-22,Huwei,16.14,11.97,22.57
1999-02-23,Huwei,17.85,11.71,26.97
1999-02-24,Huwei,20.34,15.54,28.97
1999-02-25,Huwei,21.46,16.64,28.97
1999-02-26,Huwei,22.19,18.51,28.97
1999-02-27,Huwei,21.34,16.0,26.97
1999-02-28,Huwei,17.9,13.97,23.97
1999-03-01,Huwei,18.62,14.97,24.37
1999-03-02,Huwei,19.4,15.97,26.97
1999-03-03,Huwei,19.52,14.15,27.17
1999-03-04,Huwei,20.81,16.14,28.37
1999-03-05,Huwei,22.67,18.21,29.02
1999-03-06,Huwei,23.1,19.77,28.57
1999-03-07,Huwei,21.52,17.03,27.97
1999-03-08,Huwei,19.29,13.67,25.97
1999-03-09,Huwei,20.72,16.51,26.97
1999-03-10,Huwei,20.47,15.56,28.07
1999-03-11,Huwei,19.22,15.83,22.97
1999-03-12,Huwei,18.8,16.38,22.02
1999-03-13,Huwei,18.69,15.82,22.97
1999-03-14,Huwei,20.47,17.49,27.87
1999-03-15,Huwei,20.94,18.56,27.17
1999-03-16,Huwei,18.64,14.97,23.15
1999-03-17,Huwei,20.14,16.95,28.87
1999-03-18,Huwei,22.99,17.72,33.87
1999-03-19,Huwei,25.99,21.86,31.63
1999-03-20,Huwei,23.37,17.63,28.97
1999-03-21,Huwei,19.77,17.42,24.97
1999-03-22,Huwei,17.3,13.97,21.67
1999-03-23,Huwei,18.4,14.72,23.97
1999-03-24,Huwei,20.55,16.37,28.97
1999-03-25,Huwei,22.4,16.89,29.94
1999-03-26,Huwei,24.57,17.43,30.8
1999-03-27,Huwei,23.72,17.52,27.83
1999-03-28,Huwei,20.74,16.49,25.61
1999-03-29,Huwei,20.18,16.17,23.4
1999-03-30,Huwei,18.63,15.43,24.32
1999-03-31,Huwei,19.78,14.34,26.47
1999-04-01,Huwei,21.98,17.51,27.97
1999-04-02,Huwei,22.99,18.45,30.97
1999-04-03,Huwei,21.17,17.97,25.96
1999-04-04,Huwei,20.41,16.4,26.97
1999-04-05,Huwei,19.59,16.22,25.97
1999-04-06,Huwei,20.94,16.24,27.97
1999-04-07,Huwei,23.31,18.53,28.97
1999-04-08,Huwei,23.18,20.56,28.97
1999-04-09,Huwei,23.01,18.2,29.97
1999-04-10,Huwei,24.09,19.66,28.97
1999-04-11,Huwei,23.95,18.97,31.97
1999-04-12,Huwei,22.87,18.97,26.97
1999-04-13,Huwei,23.39,20.61,28.97
1999-04-14,Huwei,23.01,18.97,30.07
1999-04-15,Huwei,23.95,20.33,29.37
1999-04-16,Huwei,24.34,20.28,29.97
1999-04-17,Huwei,25.53,20.26,31.97
1999-04-18,Huwei,26.42,21.34,31.97
1999-04-19,Huwei,25.31,20.27,31.97
1999-04-20,Huwei,24.15,19.85,29.67
1999-04-21,Huwei,24.27,20.29,28.97
1999-04-22,Huwei,23.75,18.82,29.97
1999-04-23,Huwei,24.85,19.07,29.97
1999-04-24,Huwei,25.02,22.11,28.97
1999-04-25,Huwei,24.81,21.02,30.27
1999-04-26,Huwei,24.34,20.06,28.37
1999-04-27,Huwei,24.28,20.58,28.97
1999-04-28,Huwei,24.18,20.95,28.77
1999-04-29,Huwei,22.29,18.97,26.97
1999-04-30,Huwei,21.58,17.97,23.97
1999-05-01,Huwei,22.49,20.18,25.47
1999-05-02,Huwei,23.26,20.44,26.46
1999-05-03,Huwei,23.75,20.93,29.57
1999-05-04,Huwei,24.9,21.3,30.97
1999-05-05,Huwei,22.67,20.28,27.87
1999-05-06,Huwei,21.26,17.97,24.97
1999-05-07,Huwei,20.96,16.27,24.7
1999-05-08,Huwei,23.28,18.97,28.27
1999-05-09,Huwei,21.78,19.38,26.27
1999-05-10,Huwei,22.12,19.3,25.73
1999-05-11,Huwei,22.54,18.14,27.82
1999-05-12,Huwei,23.3,18.56,28.22
1999-05-13,Huwei,24.42,19.78,29.68
1999-05-14,Huwei,23.89,19.02,28.07
1999-05-15,Huwei,24.13,21.53,27.45
1999-05-16,Huwei,24.22,19.13,28.71
1999-05-17,Huwei,26.53,21.9,31.9
1999-05-18,Huwei,27.18,22.18,31.62
1999-05-19,Huwei,25.91,20.79,29.61
1999-05-20,Huwei,24.72,20.85,29.37
1999-05-21,Huwei,25.8,21.39,30.97
1999-05-22,Huwei,26.37,21.65,32.97
1999-05-23,Huwei,26.81,21.87,31.73
1999-05-24,Huwei,27.11,22.45,31.45
1999-05-25,Huwei,27.08,22.41,30.16
1999-05-26,Huwei,26.83,22.91,30.36
1999-05-27,Huwei,25.46,20.97,29.32
1999-05-28,Huwei,21.79,20.11,25.33
1999-05-29,Huwei,23.25,19.71,28.33
1999-05-30,Huwei,24.41,22.11,26.93
1999-05-31,Huwei,23.39,20.45,26.88
1999-06-01,Huwei,25.64,21.98,30.56
1999-06-02,Huwei,27.39,22.86,31.37
1999-06-03,Huwei,27.65,24.02,32.97
1999-06-04,Huwei,27.64,24.13,31.97
1999-06-05,Huwei,26.18,22.07,30.5
1999-06-06,Huwei,27.92,25.62,31.01
1999-06-07,Huwei,27.01,23.97,30.27
1999-06-08,Huwei,27.47,23.64,31.97
1999-06-09,Huwei,27.21,22.73,31.57
1999-06-10,Huwei,27.73,22.86,32.97
1999-06-11,Huwei,27.71,22.59,31.97
1999-06-12,Huwei,27.81,21.74,33.27
1999-06-13,Huwei,26.81,22.46,32.97
1999-06-14,Huwei,26.85,21.71,31.37
1999-06-15,Huwei,26.61,21.87,31.97
1999-06-16,Huwei,26.91,21.63,32.97
1999-06-17,Huwei,26.79,21.82,31.07
1999-06-18,Huwei,26.57,22.8,32.97
1999-06-19,Huwei,25.48,22.22,28.97
1999-06-20,Huwei,25.63,22.07,31.27
1999-06-21,Huwei,25.14,21.44,31.07
1999-06-22,Huwei,25.08,22.62,30.37
1999-06-23,Huwei,26.15,22.65,31.31
1999-06-24,Huwei,27.8,22.7,32.33
1999-06-25,Huwei,27.58,21.9,31.2
1999-06-26,Huwei,27.38,21.07,31.42
1999-06-27,Huwei,27.41,21.67,31.97
1999-06-28,Huwei,27.73,21.61,31.81
1999-06-29,Huwei,27.74,23.2,32.29
1999-06-30,Huwei,27.4,21.51,31.94
1999-07-01,Huwei,27.21,21.84,31.43
1999-07-02,Huwei,27.1,21.58,31.82
1999-07-03,Huwei,26.85,23.22,30.9
1999-07-04,Huwei,26.28,22.6,29.93
1999-07-05,Huwei,25.91,22.53,29.69
1999-07-06,Huwei,26.38,22.27,33.27
1999-07-07,Huwei,26.6,22.83,31.07
1999-07-08,Huwei,25.1,22.97,26.73
1999-07-09,Huwei,25.19,22.53,28.85
1999-07-10,Huwei,25.2,21.86,30.3
1999-07-11,Huwei,26.33,22.5,30.12
1999-07-12,Huwei,26.87,23.36,30.97
1999-07-13,Huwei,27.49,22.05,32.97
1999-07-14,Huwei,27.81,23.47,31.67
1999-07-15,Huwei,26.67,23.5,29.2
1999-07-16,Huwei,26.26,23.02,32.17
1999-07-17,Huwei,26.73,23.13,30.09
1999-07-18,Huwei,27.38,23.03,32.97
1999-07-19,Huwei,27.13,23.54,32.07
1999-07-20,Huwei,26.86,22.4,31.97
1999-07-21,Huwei,26.82,22.73,32.17
1999-07-22,Huwei,27.45,23.92,32.07
1999-07-23,Huwei,28.54,24.76,34.17
1999-07-24,Huwei,28.84,25.72,34.17
1999-07-25,Huwei,27.88,25.34,33.97
1999-07-26,Huwei,26.67,23.93,30.27
1999-07-27,Huwei,27.24,23.85,30.82
1999-07-28,Huwei,27.26,25.24,30.55
1999-07-29,Huwei,27.7,24.24,31.51
1999-07-30,Huwei,27.72,24.29,31.53
1999-07-31,Huwei,27.15,22.85,31.24
1999-08-01,Huwei,26.96,22.72,32.23
1999-08-02,Huwei,27.59,22.85,31.68
1999-08-03,Huwei,27.49,23.65,30.93
1999-08-04,Huwei,26.52,23.64,31.17
1999-08-05,Huwei,26.28,23.23,30.08
1999-08-06,Huwei,26.12,23.34,28.1
1999-08-07,Huwei,25.24,23.67,26.99
1999-08-08,Huwei,26.04,22.7,32.13
1999-08-09,Huwei,26.42,24.18,29.45
1999-08-10,Huwei,26.44,22.82,30.69
1999-08-11,Huwei,25.48,23.04,27.47
1999-08-12,Huwei,24.45,22.58,25.84
1999-08-13,Huwei,25.35,22.98,30.08
1999-08-14,Huwei,26.59,22.31,30.91
1999-08-15,Huwei,26.95,21.31,31.02
1999-08-16,Huwei,27.01,21.17,31.89
1999-08-17,Huwei,27.34,21.56,31.64
1999-08-18,Huwei,27.92,24.39,32.11
1999-08-19,Huwei,27.86,24.9,31.49
1999-08-20,Huwei,27.49,24.19,30.53
1999-08-21,Huwei,27.76,24.6,31.26
1999-08-22,Huwei,27.46,23.0,32.96
1999-08-23,Huwei,27.01,21.56,30.62
1999-08-24,Huwei,26.18,21.6,30.8
1999-08-25,Huwei,25.92,20.73,30.99
1999-08-26,Huwei,27.01,22.16,31.01
1999-08-27,Huwei,26.88,22.87,30.88
1999-08-28,Huwei,26.7,22.22,30.75
1999-08-29,Huwei,26.63,20.58,30.82
1999-08-30,Huwei,26.62,21.03,30.9
1999-08-31,Huwei,26.44,21.65,30.64
1999-09-01,Huwei,26.51,21.64,30.96
1999-09-02,Huwei,27.2,22.67,30.86
1999-09-03,Huwei,26.6,24.09,29.37
1999-09-04,Huwei,27.11,24.62,30.89
1999-09-05,Huwei,27.96,24.38,31.64
1999-09-06,Huwei,27.05,22.13,30.29
1999-09-07,Huwei,27.02,22.53,31.09
1999-09-08,Huwei,27.11,22.52,30.51
1999-09-09,Huwei,26.6,22.63,30.5
1999-09-10,Huwei,26.84,21.66,31.18
1999-09-11,Huwei,27.05,23.04,31.36
1999-09-12,Huwei,27.5,23.87,30.68
1999-09-13,Huwei,27.57,25.2,29.92
1999-09-14,Huwei,27.4,24.82,30.27
1999-09-15,Huwei,26.81,22.86,30.3
1999-09-16,Huwei,26.53,22.85,30.73
1999-09-17,Huwei,26.32,22.28,30.08
1999-09-18,Huwei,26.36,22.83,30.52
1999-09-19,Huwei,26.8,23.06,30.4
1999-09-20,Huwei,26.94,24.33,29.68
1999-09-21,Huwei,25.74,22.89,27.93
1999-09-22,Huwei,24.53,20.46,28.19
1999-09-23,Huwei,23.88,18.23,28.24
1999-09-24,Huwei,23.37,15.89,29.74
1999-09-25,Huwei,25.2,22.21,27.76
1999-09-26,Huwei,25.25,21.07,29.75
1999-09-27,Huwei,26.66,23.11,30.72
1999-09-28,Huwei,26.96,22.28,30.76
1999-09-29,Huwei,26.71,22.11,30.08
1999-09-30,Huwei,26.66,23.42,29.6
1999-10-01,Huwei,26.46,21.94,30.75
1999-10-02,Huwei,26.26,22.49,29.89
1999-10-03,Huwei,25.56,21.24,29.94
1999-10-04,Huwei,25.29,21.19,29.26
1999-10-05,Huwei,25.52,21.37,30.04
1999-10-06,Huwei,26.37,23.08,30.31
1999-10-07,Huwei,25.96,22.99,28.31
1999-10-08,Huwei,25.25,22.41,27.25
1999-10-09,Huwei,25.66,23.16,27.99
1999-10-10,Huwei,26.27,21.64,30.21
1999-10-11,Huwei,26.15,22.1,30.08
1999-10-12,Huwei,26.32,22.59,30.25
1999-10-13,Huwei,26.68,23.65,30.18
1999-10-14,Huwei,26.56,22.72,29.69
1999-10-15,Huwei,26.11,21.66,29.96
1999-10-16,Huwei,25.77,22.67,28.81
1999-10-17,Huwei,22.78,20.69,25.59
1999-10-18,Huwei,22.36,18.71,26.26
1999-10-19,Huwei,23.42,19.52,27.13
1999-10-20,Huwei,24.25,20.27,27.9
1999-10-21,Huwei,23.75,19.06,28.89
1999-10-22,Huwei,24.44,20.92,28.98
1999-10-23,Huwei,24.13,20.58,27.94
1999-10-24,Huwei,23.89,20.23,28.21
1999-10-25,Huwei,23.78,19.86,27.9
1999-10-26,Huwei,24.2,20.76,28.23
1999-10-27,Huwei,23.3,18.56,27.74
1999-10-28,Huwei,23.98,20.27,28.4
1999-10-29,Huwei,23.85,18.74,28.44
1999-10-30,Huwei,24.45,20.56,29.02
1999-10-31,Huwei,24.7,20.57,29.37
1999-11-01,Huwei,24.57,20.85,27.59
1999-11-02,Huwei,21.59,18.61,25.98
1999-11-03,Huwei,21.68,18.56,27.97
1999-11-04,Huwei,22.45,18.98,27.87
1999-11-05,Huwei,23.42,20.47,27.19
1999-11-06,Huwei,24.18,20.62,29.01
1999-11-07,Huwei,23.9,19.81,27.58
1999-11-08,Huwei,23.77,21.0,27.54
1999-11-09,Huwei,22.73,19.83,26.79
1999-11-10,Huwei,22.57,18.24,27.41
1999-11-11,Huwei,22.9,18.28,26.94
1999-11-12,Huwei,23.08,19.26,28.97
1999-11-13,Huwei,22.46,18.94,26.95
1999-11-14,Huwei,21.98,16.56,27.19
1999-11-15,Huwei,20.67,15.75,24.08
1999-11-16,Huwei,19.0,15.38,23.58
1999-11-17,Huwei,18.89,14.47,24.8
1999-11-18,Huwei,19.83,15.84,24.66
1999-11-19,Huwei,19.96,14.59,26.24
1999-11-20,Huwei,20.89,15.68,26.18
1999-11-21,Huwei,21.85,16.31,26.31
1999-11-22,Huwei,22.3,18.23,26.87
1999-11-23,Huwei,22.29,17.35,27.58
1999-11-24,Huwei,22.04,17.12,27.4
1999-11-25,Huwei,21.05,14.91,26.75
1999-11-26,Huwei,20.93,15.32,26.89
1999-11-27,Huwei,20.84,15.19,26.92
1999-11-28,Huwei,20.54,16.56,23.82
1999-11-29,Huwei,17.52,15.2,21.54
1999-11-30,Huwei,19.11,15.93,23.14
1999-12-01,Huwei,20.76,17.8,23.52
1999-12-02,Huwei,19.7,15.32,24.36
1999-12-03,Huwei,20.03,15.1,25.7
1999-12-04,Huwei,21.37,17.7,25.76
1999-12-05,Huwei,21.52,18.73,26.17
1999-12-06,Huwei,18.72,16.25,22.37
1999-12-07,Huwei,17.55,14.57,23.02
1999-12-08,Huwei,18.2,14.44,23.7
1999-12-09,Huwei,19.36,15.87,23.46
1999-12-10,Huwei,18.48,14.36,23.61
1999-12-11,Huwei,19.1,14.0,25.68
1999-12-12,Huwei,19.76,16.4,23.87
1999-12-13,Huwei,19.63,16.75,21.99
1999-12-14,Huwei,19.03,17.3,21.23
1999-12-15,Huwei,19.05,16.15,22.83
1999-12-16,Huwei,18.91,17.17,20.91
1999-12-17,Huwei,18.65,17.26,19.57
1999-12-18,Huwei,16.62,15.2,18.24
1999-12-19,Huwei,15.94,14.17,18.3
1999-12-20,Huwei,13.65,11.36,16.29
1999-12-21,Huwei,12.1,9.1,15.67
1999-12-22,Huwei,9.54,6.2,12.58
1999-12-23,Huwei,9.74,4.48,16.09
1999-12-24,Huwei,12.67,8.48,17.0
1999-12-25,Huwei,12.93,7.35,19.23
1999-12-26,Huwei,14.92,9.85,19.5
1999-12-27,Huwei,15.99,11.87,20.25
1999-12-28,Huwei,17.61,13.28,22.02
1999-12-29,Huwei,18.6,15.45,22.03
1999-12-30,Huwei,19.48,16.68,24.97
1999-12-31,Huwei,17.53,11.58,24.18
2000-01-01,Huwei,18.23,13.81,23.28
2000-01-02,Huwei,17.95,12.16,24.19
2000-01-03,Huwei,17.69,13.75,23.27
2000-01-04,Huwei,17.42,12.9,22.21
2000-01-05,Huwei,17.68,12.05,24.61
2000-01-06,Huwei,18.52,12.65,25.25
2000-01-07,Huwei,18.78,14.18,23.06
2000-01-08,Huwei,18.17,13.85,23.25
2000-01-09,Huwei,18.95,14.71,25.7
2000-01-10,Huwei,19.89,14.97,25.91
2000-01-11,Huwei,19.78,15.44,24.99
2000-01-12,Huwei,20.21,14.89,27.3
2000-01-13,Huwei,19.26,14.79,23.18
2000-01-14,Huwei,18.05,14.18,22.22
2000-01-15,Huwei,18.05,13.54,22.47
2000-01-16,Huwei,17.71,13.23,22.22
2000-01-17,Huwei,16.99,12.91,20.57
2000-01-18,Huwei,14.24,11.36,17.09
2000-01-19,Huwei,12.79,9.6,16.14
2000-01-20,Huwei,14.23,10.43,20.62
2000-01-21,Huwei,15.41,11.48,21.97
2000-01-22,Huwei,18.24,14.33,23.21
2000-01-23,Huwei,18.25,14.58,21.19
2000-01-24,Huwei,18.23,15.22,21.97
2000-01-25,Huwei,15.97,14.03,18.03
2000-01-26,Huwei,12.32,10.83,14.74
2000-01-27,Huwei,11.27,9.58,13.72
2000-01-28,Huwei,13.0,8.4,19.72
2000-01-29,Huwei,14.63,11.18,20.57
2000-01-30,Huwei,14.9,10.7,17.68
2000-01-31,Huwei,14.28,10.05,19.2
2000-02-01,Huwei,14.6,10.36,18.06
2000-02-02,Huwei,15.27,10.65,20.97
2000-02-03,Huwei,16.65,12.38,21.09
2000-02-04,Huwei,17.43,12.94,24.39
2000-02-05,Huwei,17.15,14.28,20.19
2000-02-06,Huwei,17.35,14.98,21.48
2000-02-07,Huwei,16.07,12.89,20.49
2000-02-08,Huwei,14.44,11.91,18.22
2000-02-09,Huwei,13.59,10.78,17.8
2000-02-10,Huwei,15.65,12.44,20.09
2000-02-11,Huwei,16.3,12.14,22.48
2000-02-12,Huwei,17.9,14.19,22.97
2000-02-13,Huwei,18.52,14.43,24.22
2000-02-14,Huwei,18.61,14.97,23.46
2000-02-15,Huwei,16.25,12.57,20.11
2000-02-16,Huwei,15.39,12.68,19.23
2000-02-17,Huwei,16.17,13.03,20.35
2000-02-18,Huwei,17.24,13.73,22.66
2000-02-19,Huwei,19.66,15.5,25.62
2000-02-20,Huwei,21.18,15.75,24.44
2000-02-21,Huwei,15.39,14.03,17.9
2000-02-22,Huwei,16.39,14.69,20.97
2000-02-23,Huwei,16.95,15.53,19.06
2000-02-24,Huwei,16.38,14.59,19.15
2000-02-25,Huwei,15.37,14.16,17.64
2000-02-26,Huwei,13.41,12.15,15.88
2000-02-27,Huwei,13.91,11.68,17.22
2000-02-28,Huwei,14.92,12.67,17.66
2000-02-29,Huwei,16.02,13.83,19.54
2000-03-01,Huwei,16.22,14.22,19.74
2000-03-02,Huwei,17.07,15.0,20.26
2000-03-03,Huwei,18.59,16.0,23.69
2000-03-04,Huwei,20.19,16.42,26.07
2000-03-05,Huwei,21.43,18.49,25.61
2000-03-06,Huwei,20.47,17.61,24.91
2000-03-07,Huwei,19.71,15.23,24.21
2000-03-08,Huwei,18.2,13.86,21.89
2000-03-09,Huwei,17.94,14.15,22.71
2000-03-10,Huwei,18.49,14.12,25.48
2000-03-11,Huwei,18.34,14.47,23.42
2000-03-12,Huwei,18.15,16.5,20.5
2000-03-13,Huwei,18.19,16.17,21.96
2000-03-14,Huwei,17.65,14.33,21.93
2000-03-15,Huwei,18.94,14.15,25.33
2000-03-16,Huwei,20.12,15.22,24.79
2000-03-17,Huwei,17.8,15.42,20.91
2000-03-18,Huwei,18.99,16.48,23.52
2000-03-19,Huwei,19.71,15.53,24.48
2000-03-20,Huwei,19.98,15.76,25.34
2000-03-21,Huwei,20.48,16.4,26.45
2000-03-22,Huwei,20.86,17.76,25.04
2000-03-23,Huwei,20.55,17.62,25.17
2000-03-24,Huwei,18.97,16.66,23.02
